canonical_smiles,pIC50
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3=CCOCC3)cc12,9.15
CN1C(=O)C[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2=CCOC(C)(C)C2)nc1F,9.15
COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](c4c(C)noc4C)SC(N)=N3)c2)cn1,9.15
CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,9.15
Cc1noc(C)c1[C@@H]1C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S1,9.15
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(N3CCC(F)(F)CC3)cc12,9.15
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)c(F)c(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,9.14
NC1=N[C@@]2(c3cc(NC(=O)c4ncc(F)cc4F)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,9.14
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,9.14
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(N)=N1,9.14
NC1=N[C@@]2(c3cccc(NC(=O)c4ncc(F)cc4F)c3)CN(c3ncc(F)cn3)C[C@H]2CS1,9.13
N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1,9.13
CCC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,9.12
COc1ncc(CC2CCOCC2)c2c1C[C@]1(c3ccc(F)cc3F)N=C(N)SC[C@@H]1C2,9.12
CCn1cc([C@]2(c3cccc(C#CC4CC4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,9.12
CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C12COC2,9.11
COC1CCC2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(N)N(C)C1=O,9.1
Cc1cc(-c2cc3c(c(F)n2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)ccn1,9.1
Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)cs1,9.1
NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCCOC2)nc1F,9.1
N#Cc1ccc(-c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)cc1,9.1
COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,9.1
CC(C)(C)CCNC(=O)CCc1cc2cc(-c3ccccc3CCc3ccc(NC(=O)c4ccc(F)cc4)cn3)ccc2nc1N,9.1
CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,9.1
C[C@@]1(c2cc(C(=O)Nc3ccc(Cl)cn3)ccc2F)CCSC(N)=N1,9.08
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCSC(N)=N1,9.08
COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,9.08
CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,9.06
COc1cc(/C=C/c2nnc(-c3ccc(Cl)cc3Cl)o2)ccc1O,9.06
Cc1ccc(-c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)cc1,9.05
CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,9.05
COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)nc1,9.05
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,9.05
COc1cnc(C(=O)Nc2ccnc([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,9.05
CC1(C)C=C(c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)CCO1,9.05
CC1(C)C=C(c2cc3c(cn2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)CCO1,9.05
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCCC3)C[C@H]21,9.05
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,9.05
[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)[C@H](C)C1,9.05
Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)cs1,9.05
CN1C(=O)[C@]2(N=C1N)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cccnc3F)cc12,9.05
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)cn1,9.05
NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,9.05
NC1=N[C@@]2(CO1)c1cc(-c3cccc(F)n3)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,9.04
[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)[C@H](CC)C1,9.04
C[C@H]1SC(N)=N[C@](C)(c2cc(NC(=O)c3cc4c(cn3)OCCO4)ccc2F)[C@H]1F,9.03
COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(N)N(C)C1=O,9.02
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cc3)ccc2F)Cn2cnc(C(F)F)c2C(N)=N1,9.02
N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)cc(F)c2O3)nc1,9.0
C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(N(c3ccccc3)S(C)(=O)=O)c2)COC1=O,9.0
CC(=O)N[C@@H](Cc1ccc(C)c(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,9.0
CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,9.0
