canonical_smiles,pIC50
C[C@]1([C@H]2[C@](C2(F)F)(SC(=N1)N)CO)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.49620931694282
CC1=CC(=CC(=C1F)[C@@]2([C@@H]3C[C@@]3(SC(=N2)N)C(F)F)C)NC(=O)C4=CN=C(C=N4)OCC#C,9.494850021680094
C[C@H](C1=CC=CC=C1)NC(=O)C2=CC(=CC(=C2)N(C)S(=O)(=O)C)C(=O)N[C@@H](COC3=CC(=CC(=C3)F)F)[C@H](C[C@H](C(=O)N[C@@H](C(C)C)C(=O)NCC4=CC=CC=C4)OC)O,9.494850021680094
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)CF)C3=C(N=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.494850021680094
C1[C@H]2CSC(=N[C@]2(CN1C3=NC=C(C=N3)F)C4=C(C=CC(=C4)/C=C(/C5=NC=C(N=C5)C#N)\F)F)N,9.494850021680094
CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,9.49
C[C@]1(CS(=O)(=O)[C@@](C(=N1)N)(C)F)C2=C(C=CC(=C2)NC3=NC=CC4=CC(=CN=C43)Cl)F,9.481486060122112
CN(C)C(=O)[C@]12C[C@H]1[C@@](N=C(S2)N)(CF)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)Cl)F,9.471083299722345
C[C@@H](C#C)OC1=NC=C(N=C1)C(=O)NC2=CC(=C(C=C2)F)[C@@]3([C@@H]4C[C@@]4(SC(=N3)N)C(=O)NC)C,9.463441557428473
CC1=CC(=CC(=C1F)[C@@]2([C@@H]3C[C@@]3(SC(=N2)N)COC)C)NC(=O)C4=CN=C(C=N4)OCC#C,9.453457336521868
[C-]#[N+]c1ccc(C(=O)Nc2ccc(F)c([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)nc1,9.45
[C-]#[N+]C1=CN=C(C=C1)C(=O)NC2=CC(=C(C=C2)F)[C@]34CN(C[C@H]3CSC(=N4)N)C5=NC=C(C=N5)F,9.446116973356126
C1[C@H]2CSC(=N[C@]2(CN1C3=NC=C(C=N3)F)C4=C(C=CC(=C4)NC(=O)C5=NC=C(C=C5)C#N)F)N,9.446116973356126
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N3CCCC3)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC#C)F,9.443697499232712
CC1(CC2=C(C=CN=C2F)C(=N1)N)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)C#N)F,9.443697499232712
CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cc2c(ccnc2F)C(N)=N1,9.44
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)[C@H](C(F)(F)F)O)C3=C(C=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F,9.434152181326482
CCOC[C@]12C[C@H]1[C@@](N=C(S2)N)(C)C3=C(C(=CC(=C3)NC(=O)C4=CN=C(C=N4)OCC#C)F)F,9.431798275933003
C[C@@H]1[C@@H]([C@@](N=C(S1)N)(C)C2=C(C=CC(=C2)NC(=O)C3=CN=C(C=N3)OCF)F)F,9.42021640338319
CCN1C=C(C=C(C1=O)C)[C@]2(C3=C(C(=CC(=C3)F)F)C(=N2)N)C4=CC=CC(=C4)C5=CN=CC(=C5)C#CC,9.42021640338319
C[C@]1(CS(=O)(=O)[C@@](C(=N1)N)(C)F)C2=C(C=CC(=C2)NC3=NC=C(C4=C3N=CC(=C4)Cl)F)F,9.42021640338319
CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cc(F)cc43)c2)c1,9.42
C[C@H]1SC(N)=N[C@](C)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]1F,9.42
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)NC3CC3)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC6=NC=CO6)F,9.41793663708829
C[C@]1([C@@H]2C[C@@]2(SC(=N1)N)C(=O)N3CCOCC3)C4=C(C=CC(=C4)NC(=O)C5=CN=C(C=N5)OCC#C)F,9.415668775632469
